"StoreId","ProductId","StoreName","Address","neighborhood","QuantityAvailable","ProductName","Supplier","ProductCost","SalesId","Date","UnitPrice","Quantity"
22310,459,"Meijer","74 Dryden Trail","Ellwood Park/Monument",10,"Vol Au Vents","Meijer",0.35,86612,"2020-12-16",0.6125,68
22310,501,"Meijer","0969 Menomonie Drive","Ellwood Park/Monument",8,"Beef - Outside, Round","Meijer",1.65,37294,"2020-05-10",2.8875,67
22310,501,"Meijer","0969 Menomonie Drive","Ellwood Park/Monument",8,"Beef - Outside, Round","Meijer",1.65,87203,"2020-09-05",2.8875,58
22310,501,"Meijer","0969 Menomonie Drive","Ellwood Park/Monument",8,"Beef - Outside, Round","Meijer",1.65,50598,"2018-03-25",2.8875,45
22310,501,"Meijer","0969 Menomonie Drive","Ellwood Park/Monument",8,"Beef - Outside, Round","Meijer",1.65,40862,"2017-07-13",2.8875,44
22310,501,"Meijer","0969 Menomonie Drive","Ellwood Park/Monument",8,"Beef - Outside, Round","Meijer",1.65,68988,"2020-05-23",2.8875,9
22310,504,"Meijer","9327 Eastwood Avenue","Ellwood Park/Monument",10,"Chef Hat 25cm","Meijer",0.65,55378,"2020-12-22",1.1375,72
22310,504,"Meijer","9327 Eastwood Avenue","Ellwood Park/Monument",10,"Chef Hat 25cm","Meijer",0.65,68205,"2018-05-17",1.1375,12
22310,504,"Meijer","9327 Eastwood Avenue","Ellwood Park/Monument",10,"Chef Hat 25cm","Meijer",0.65,74256,"2017-10-17",1.1375,5
22310,504,"Meijer","9327 Eastwood Avenue","Ellwood Park/Monument",10,"Chef Hat 25cm","Meijer",0.65,42785,"2019-06-13",1.1375,42
22310,504,"Meijer","9327 Eastwood Avenue","Ellwood Park/Monument",10,"Chef Hat 25cm","Meijer",0.65,41239,"2020-07-29",1.1375,59
22310,504,"Meijer","9327 Eastwood Avenue","Ellwood Park/Monument",10,"Chef Hat 25cm","Meijer",0.65,25761,"2017-04-19",1.1375,16
22310,504,"Meijer","9327 Eastwood Avenue","Ellwood Park/Monument",10,"Chef Hat 25cm","Meijer",0.65,88947,"2018-06-09",1.1375,42
22310,508,"Meijer","6 Dwight Way","Ellwood Park/Monument",6,"Compound - Raspberry","Meijer",1.96,79767,"2018-10-25",3.43,90
22310,508,"Meijer","6 Dwight Way","Ellwood Park/Monument",6,"Compound - Raspberry","Meijer",1.96,12982,"2019-01-15",3.43,76
22310,508,"Meijer","6 Dwight Way","Ellwood Park/Monument",6,"Compound - Raspberry","Meijer",1.96,78484,"2019-11-02",3.43,18
22310,508,"Meijer","6 Dwight Way","Ellwood Park/Monument",6,"Compound - Raspberry","Meijer",1.96,41202,"2019-11-30",3.43,55
22310,508,"Meijer","6 Dwight Way","Ellwood Park/Monument",6,"Compound - Raspberry","Meijer",1.96,65062,"2019-04-12",3.43,3
22310,508,"Meijer","6 Dwight Way","Ellwood Park/Monument",6,"Compound - Raspberry","Meijer",1.96,52533,"2018-02-01",3.43,15
22310,508,"Meijer","6 Dwight Way","Ellwood Park/Monument",6,"Compound - Raspberry","Meijer",1.96,35473,"2020-06-05",3.43,11
22310,520,"Meijer","058 Fairfield Place","Ellwood Park/Monument",5,"Fond - Neutral","Meijer",2.01,70996,"2020-01-25",3.5175,22
22310,520,"Meijer","058 Fairfield Place","Ellwood Park/Monument",5,"Fond - Neutral","Meijer",2.01,89802,"2018-10-11",3.5175,10
22310,520,"Meijer","058 Fairfield Place","Ellwood Park/Monument",5,"Fond - Neutral","Meijer",2.01,80369,"2020-05-20",3.5175,7
22310,520,"Meijer","058 Fairfield Place","Ellwood Park/Monument",5,"Fond - Neutral","Meijer",2.01,22836,"2019-03-01",3.5175,99
22310,520,"Meijer","058 Fairfield Place","Ellwood Park/Monument",5,"Fond - Neutral","Meijer",2.01,80320,"2018-08-02",3.5175,39
22310,520,"Meijer","058 Fairfield Place","Ellwood Park/Monument",5,"Fond - Neutral","Meijer",2.01,63836,"2019-05-26",3.5175,71
22310,520,"Meijer","058 Fairfield Place","Ellwood Park/Monument",5,"Fond - Neutral","Meijer",2.01,67591,"2020-09-30",3.5175,34
22310,520,"Meijer","058 Fairfield Place","Ellwood Park/Monument",5,"Fond - Neutral","Meijer",2.01,37511,"2018-02-02",3.5175,8
22310,520,"Meijer","058 Fairfield Place","Ellwood Park/Monument",5,"Fond - Neutral","Meijer",2.01,29476,"2019-08-04",3.5175,3
22310,546,"Meijer","51152 Independence Alley","Ellwood Park/Monument",1,"Sauce - White, Mix","Meijer",1.73,35215,"2018-07-17",3.0275,87
22310,546,"Meijer","51152 Independence Alley","Ellwood Park/Monument",1,"Sauce - White, Mix","Meijer",1.73,25713,"2019-05-19",3.0275,7
22310,546,"Meijer","51152 Independence Alley","Ellwood Park/Monument",1,"Sauce - White, Mix","Meijer",1.73,61106,"2017-10-17",3.0275,54
22310,546,"Meijer","51152 Independence Alley","Ellwood Park/Monument",1,"Sauce - White, Mix","Meijer",1.73,47096,"2019-04-05",3.0275,78
22310,546,"Meijer","51152 Independence Alley","Ellwood Park/Monument",1,"Sauce - White, Mix","Meijer",1.73,21810,"2019-10-30",3.0275,1
22310,546,"Meijer","51152 Independence Alley","Ellwood Park/Monument",1,"Sauce - White, Mix","Meijer",1.73,86961,"2017-09-01",3.0275,82
22310,546,"Meijer","51152 Independence Alley","Ellwood Park/Monument",1,"Sauce - White, Mix","Meijer",1.73,10066,"2019-04-01",3.0275,96
22310,546,"Meijer","51152 Independence Alley","Ellwood Park/Monument",1,"Sauce - White, Mix","Meijer",1.73,18115,"2020-01-09",3.0275,81
22310,629,"Meijer","1 Hovde Junction","Ellwood Park/Monument",11,"Beef - Tenderloin Tails","Meijer",2.25,82165,"2017-04-26",3.9375,74
22310,629,"Meijer","1 Hovde Junction","Ellwood Park/Monument",11,"Beef - Tenderloin Tails","Meijer",2.25,30873,"2017-02-25",3.9375,28
22310,629,"Meijer","1 Hovde Junction","Ellwood Park/Monument",11,"Beef - Tenderloin Tails","Meijer",2.25,47489,"2019-05-04",3.9375,80
22310,629,"Meijer","1 Hovde Junction","Ellwood Park/Monument",11,"Beef - Tenderloin Tails","Meijer",2.25,34630,"2017-06-23",3.9375,43
22310,629,"Meijer","1 Hovde Junction","Ellwood Park/Monument",11,"Beef - Tenderloin Tails","Meijer",2.25,76199,"2017-10-09",3.9375,95
22310,633,"Meijer","3375 Muir Street","Ellwood Park/Monument",4,"Pasta - Agnolotti - Butternut","Meijer",0.15,14954,"2017-11-25",0.2625,48
22310,633,"Meijer","3375 Muir Street","Ellwood Park/Monument",4,"Pasta - Agnolotti - Butternut","Meijer",0.15,33115,"2017-02-19",0.2625,84
22310,633,"Meijer","3375 Muir Street","Ellwood Park/Monument",4,"Pasta - Agnolotti - Butternut","Meijer",0.15,49486,"2018-09-26",0.2625,54
22310,633,"Meijer","3375 Muir Street","Ellwood Park/Monument",4,"Pasta - Agnolotti - Butternut","Meijer",0.15,37996,"2017-03-04",0.2625,10
22310,633,"Meijer","3375 Muir Street","Ellwood Park/Monument",4,"Pasta - Agnolotti - Butternut","Meijer",0.15,12319,"2019-10-26",0.2625,1
22310,633,"Meijer","3375 Muir Street","Ellwood Park/Monument",4,"Pasta - Agnolotti - Butternut","Meijer",0.15,80328,"2018-06-19",0.2625,58
22310,633,"Meijer","3375 Muir Street","Ellwood Park/Monument",4,"Pasta - Agnolotti - Butternut","Meijer",0.15,86357,"2019-10-08",0.2625,34
22310,633,"Meijer","3375 Muir Street","Ellwood Park/Monument",4,"Pasta - Agnolotti - Butternut","Meijer",0.15,25944,"2020-08-09",0.2625,4
22310,633,"Meijer","3375 Muir Street","Ellwood Park/Monument",4,"Pasta - Agnolotti - Butternut","Meijer",0.15,61806,"2019-10-02",0.2625,55
22310,633,"Meijer","3375 Muir Street","Ellwood Park/Monument",4,"Pasta - Agnolotti - Butternut","Meijer",0.15,14431,"2018-11-28",0.2625,36
22310,633,"Meijer","3375 Muir Street","Ellwood Park/Monument",4,"Pasta - Agnolotti - Butternut","Meijer",0.15,29812,"2017-06-15",0.2625,46
22310,65,"Meijer","8 Clove Center","Ellwood Park/Monument",12,"Tea - Lemon Scented","Meijer",1.04,25216,"2018-02-03",1.82,10
22310,65,"Meijer","8 Clove Center","Ellwood Park/Monument",12,"Tea - Lemon Scented","Meijer",1.04,29005,"2017-09-23",1.82,93
22310,65,"Meijer","8 Clove Center","Ellwood Park/Monument",12,"Tea - Lemon Scented","Meijer",1.04,82648,"2019-12-07",1.82,86
22310,65,"Meijer","8 Clove Center","Ellwood Park/Monument",12,"Tea - Lemon Scented","Meijer",1.04,43530,"2018-03-08",1.82,51
22310,65,"Meijer","8 Clove Center","Ellwood Park/Monument",12,"Tea - Lemon Scented","Meijer",1.04,79329,"2019-01-22",1.82,36
22310,675,"Meijer","740 Blackbird Junction","Ellwood Park/Monument",4,"Goulash Seasoning","Meijer",4.85,77997,"2019-07-01",8.4875,11
22310,675,"Meijer","740 Blackbird Junction","Ellwood Park/Monument",4,"Goulash Seasoning","Meijer",4.85,34053,"2017-07-12",8.4875,54
22310,675,"Meijer","740 Blackbird Junction","Ellwood Park/Monument",4,"Goulash Seasoning","Meijer",4.85,76997,"2019-12-06",8.4875,44
22310,675,"Meijer","740 Blackbird Junction","Ellwood Park/Monument",4,"Goulash Seasoning","Meijer",4.85,72366,"2020-05-22",8.4875,7
22310,675,"Meijer","740 Blackbird Junction","Ellwood Park/Monument",4,"Goulash Seasoning","Meijer",4.85,89903,"2018-09-05",8.4875,16
22310,675,"Meijer","740 Blackbird Junction","Ellwood Park/Monument",4,"Goulash Seasoning","Meijer",4.85,37238,"2018-05-27",8.4875,22
22310,675,"Meijer","740 Blackbird Junction","Ellwood Park/Monument",4,"Goulash Seasoning","Meijer",4.85,20170,"2018-03-09",8.4875,25
22310,675,"Meijer","740 Blackbird Junction","Ellwood Park/Monument",4,"Goulash Seasoning","Meijer",4.85,88359,"2020-07-20",8.4875,41
22310,675,"Meijer","740 Blackbird Junction","Ellwood Park/Monument",4,"Goulash Seasoning","Meijer",4.85,36953,"2020-12-26",8.4875,70
22310,675,"Meijer","740 Blackbird Junction","Ellwood Park/Monument",4,"Goulash Seasoning","Meijer",4.85,73043,"2017-05-03",8.4875,21
22310,675,"Meijer","740 Blackbird Junction","Ellwood Park/Monument",4,"Goulash Seasoning","Meijer",4.85,48525,"2018-01-06",8.4875,85
22310,675,"Meijer","740 Blackbird Junction","Ellwood Park/Monument",4,"Goulash Seasoning","Meijer",4.85,79185,"2018-05-18",8.4875,7
22310,679,"Meijer","4706 Dorton Hill","Ellwood Park/Monument",12,"Cheese - Le Cheve Noir","Meijer",2.14,53844,"2019-11-24",3.745,51
22310,679,"Meijer","4706 Dorton Hill","Ellwood Park/Monument",12,"Cheese - Le Cheve Noir","Meijer",2.14,46188,"2019-05-06",3.745,21
22310,679,"Meijer","4706 Dorton Hill","Ellwood Park/Monument",12,"Cheese - Le Cheve Noir","Meijer",2.14,64731,"2018-07-04",3.745,58
22310,679,"Meijer","4706 Dorton Hill","Ellwood Park/Monument",12,"Cheese - Le Cheve Noir","Meijer",2.14,45627,"2017-01-26",3.745,90
22310,679,"Meijer","4706 Dorton Hill","Ellwood Park/Monument",12,"Cheese - Le Cheve Noir","Meijer",2.14,45740,"2018-03-25",3.745,65
22310,698,"Meijer","3 Monica Way","Ellwood Park/Monument",7,"Trueblue - Blueberry","Meijer",2.12,27011,"2018-12-29",3.71,15
22310,698,"Meijer","3 Monica Way","Ellwood Park/Monument",7,"Trueblue - Blueberry","Meijer",2.12,18432,"2020-02-06",3.71,20
22310,698,"Meijer","3 Monica Way","Ellwood Park/Monument",7,"Trueblue - Blueberry","Meijer",2.12,84379,"2017-04-20",3.71,56
22310,698,"Meijer","3 Monica Way","Ellwood Park/Monument",7,"Trueblue - Blueberry","Meijer",2.12,13044,"2020-12-25",3.71,100
22310,698,"Meijer","3 Monica Way","Ellwood Park/Monument",7,"Trueblue - Blueberry","Meijer",2.12,44459,"2019-12-26",3.71,91
22310,698,"Meijer","3 Monica Way","Ellwood Park/Monument",7,"Trueblue - Blueberry","Meijer",2.12,70857,"2020-03-31",3.71,6
22310,698,"Meijer","3 Monica Way","Ellwood Park/Monument",7,"Trueblue - Blueberry","Meijer",2.12,57745,"2017-06-03",3.71,51
22310,698,"Meijer","3 Monica Way","Ellwood Park/Monument",7,"Trueblue - Blueberry","Meijer",2.12,70492,"2019-08-19",3.71,37
22310,698,"Meijer","3 Monica Way","Ellwood Park/Monument",7,"Trueblue - Blueberry","Meijer",2.12,36531,"2018-09-16",3.71,30
22310,698,"Meijer","3 Monica Way","Ellwood Park/Monument",7,"Trueblue - Blueberry","Meijer",2.12,63533,"2019-12-10",3.71,26
22310,703,"Meijer","873 Northwestern Crossing","Ellwood Park/Monument",4,"Wine La Vielle Ferme Cote Du","Meijer",1.46,54096,"2020-06-07",2.555,31
22310,703,"Meijer","873 Northwestern Crossing","Ellwood Park/Monument",4,"Wine La Vielle Ferme Cote Du","Meijer",1.46,21847,"2018-07-17",2.555,25
22310,703,"Meijer","873 Northwestern Crossing","Ellwood Park/Monument",4,"Wine La Vielle Ferme Cote Du","Meijer",1.46,85964,"2018-02-26",2.555,30
22310,703,"Meijer","873 Northwestern Crossing","Ellwood Park/Monument",4,"Wine La Vielle Ferme Cote Du","Meijer",1.46,84188,"2019-08-28",2.555,41
22310,703,"Meijer","873 Northwestern Crossing","Ellwood Park/Monument",4,"Wine La Vielle Ferme Cote Du","Meijer",1.46,15999,"2017-11-07",2.555,39
22310,703,"Meijer","873 Northwestern Crossing","Ellwood Park/Monument",4,"Wine La Vielle Ferme Cote Du","Meijer",1.46,35675,"2020-10-13",2.555,78
22310,703,"Meijer","873 Northwestern Crossing","Ellwood Park/Monument",4,"Wine La Vielle Ferme Cote Du","Meijer",1.46,81199,"2020-06-19",2.555,90
22310,703,"Meijer","873 Northwestern Crossing","Ellwood Park/Monument",4,"Wine La Vielle Ferme Cote Du","Meijer",1.46,11376,"2017-10-16",2.555,51
22310,711,"Meijer","34 Bayside Center","Ellwood Park/Monument",7,"Island Oasis - Lemonade","Meijer",4.8,64786,"2020-06-03",8.4,29
22310,711,"Meijer","34 Bayside Center","Ellwood Park/Monument",7,"Island Oasis - Lemonade","Meijer",4.8,40263,"2018-04-08",8.4,16
22310,711,"Meijer","34 Bayside Center","Ellwood Park/Monument",7,"Island Oasis - Lemonade","Meijer",4.8,56790,"2020-11-26",8.4,83
22310,711,"Meijer","34 Bayside Center","Ellwood Park/Monument",7,"Island Oasis - Lemonade","Meijer",4.8,77706,"2018-09-25",8.4,99
22310,711,"Meijer","34 Bayside Center","Ellwood Park/Monument",7,"Island Oasis - Lemonade","Meijer",4.8,10076,"2020-12-01",8.4,61
22310,711,"Meijer","34 Bayside Center","Ellwood Park/Monument",7,"Island Oasis - Lemonade","Meijer",4.8,67204,"2018-07-15",8.4,88
22310,736,"Meijer","976 Rusk Junction","Ellwood Park/Monument",9,"Water, Tap","Meijer",1.28,32151,"2017-01-08",2.24,7
22310,736,"Meijer","976 Rusk Junction","Ellwood Park/Monument",9,"Water, Tap","Meijer",1.28,46772,"2017-03-05",2.24,80
22310,736,"Meijer","976 Rusk Junction","Ellwood Park/Monument",9,"Water, Tap","Meijer",1.28,55629,"2020-06-08",2.24,10
22310,736,"Meijer","976 Rusk Junction","Ellwood Park/Monument",9,"Water, Tap","Meijer",1.28,34444,"2018-09-20",2.24,51
22310,736,"Meijer","976 Rusk Junction","Ellwood Park/Monument",9,"Water, Tap","Meijer",1.28,27774,"2020-07-18",2.24,54
22310,744,"Meijer","3776 Rigney Road","Ellwood Park/Monument",9,"Rabbit - Whole","Meijer",2.15,70881,"2018-06-20",3.7625,69
22310,744,"Meijer","3776 Rigney Road","Ellwood Park/Monument",9,"Rabbit - Whole","Meijer",2.15,72745,"2019-10-22",3.7625,30
22310,744,"Meijer","3776 Rigney Road","Ellwood Park/Monument",9,"Rabbit - Whole","Meijer",2.15,52450,"2020-04-04",3.7625,83
22310,744,"Meijer","3776 Rigney Road","Ellwood Park/Monument",9,"Rabbit - Whole","Meijer",2.15,49531,"2020-10-19",3.7625,69
22310,757,"Meijer","03754 Northport Park","Ellwood Park/Monument",7,"Toothpick Frilled","Meijer",3.21,28576,"2019-11-08",5.6175,1
22310,757,"Meijer","03754 Northport Park","Ellwood Park/Monument",7,"Toothpick Frilled","Meijer",3.21,24503,"2018-09-28",5.6175,11
22310,757,"Meijer","03754 Northport Park","Ellwood Park/Monument",7,"Toothpick Frilled","Meijer",3.21,82159,"2017-05-04",5.6175,82
22310,757,"Meijer","03754 Northport Park","Ellwood Park/Monument",7,"Toothpick Frilled","Meijer",3.21,16394,"2017-04-09",5.6175,27
22310,757,"Meijer","03754 Northport Park","Ellwood Park/Monument",7,"Toothpick Frilled","Meijer",3.21,40545,"2019-06-09",5.6175,49
22310,757,"Meijer","03754 Northport Park","Ellwood Park/Monument",7,"Toothpick Frilled","Meijer",3.21,53827,"2018-05-30",5.6175,48
22310,770,"Meijer","117 Jay Lane","Ellwood Park/Monument",7,"Sage - Rubbed","Meijer",1.52,85493,"2020-08-16",2.66,73
22310,770,"Meijer","117 Jay Lane","Ellwood Park/Monument",7,"Sage - Rubbed","Meijer",1.52,62662,"2019-09-06",2.66,65
22310,770,"Meijer","117 Jay Lane","Ellwood Park/Monument",7,"Sage - Rubbed","Meijer",1.52,51863,"2017-11-03",2.66,94
22310,770,"Meijer","117 Jay Lane","Ellwood Park/Monument",7,"Sage - Rubbed","Meijer",1.52,52852,"2019-10-17",2.66,99
22310,770,"Meijer","117 Jay Lane","Ellwood Park/Monument",7,"Sage - Rubbed","Meijer",1.52,58331,"2018-12-02",2.66,61
22310,770,"Meijer","117 Jay Lane","Ellwood Park/Monument",7,"Sage - Rubbed","Meijer",1.52,18155,"2019-03-10",2.66,73
22310,78,"Meijer","8132 High Crossing Street","Ellwood Park/Monument",10,"Wine - Semi Dry Riesling Vineland","Meijer",1.86,21150,"2019-01-23",3.255,9
22310,78,"Meijer","8132 High Crossing Street","Ellwood Park/Monument",10,"Wine - Semi Dry Riesling Vineland","Meijer",1.86,38967,"2019-03-21",3.255,35
22310,78,"Meijer","8132 High Crossing Street","Ellwood Park/Monument",10,"Wine - Semi Dry Riesling Vineland","Meijer",1.86,89782,"2017-01-05",3.255,71
22310,78,"Meijer","8132 High Crossing Street","Ellwood Park/Monument",10,"Wine - Semi Dry Riesling Vineland","Meijer",1.86,22356,"2020-04-17",3.255,92
22310,78,"Meijer","8132 High Crossing Street","Ellwood Park/Monument",10,"Wine - Semi Dry Riesling Vineland","Meijer",1.86,21464,"2020-08-30",3.255,48
22310,78,"Meijer","8132 High Crossing Street","Ellwood Park/Monument",10,"Wine - Semi Dry Riesling Vineland","Meijer",1.86,89780,"2018-03-22",3.255,44
22310,800,"Meijer","3613 Columbus Road","Ellwood Park/Monument",7,"Pea - Snow","Meijer",2.67,18891,"2020-01-17",4.6725,30
22310,800,"Meijer","3613 Columbus Road","Ellwood Park/Monument",7,"Pea - Snow","Meijer",2.67,45920,"2020-10-28",4.6725,30
22310,800,"Meijer","3613 Columbus Road","Ellwood Park/Monument",7,"Pea - Snow","Meijer",2.67,86593,"2019-11-24",4.6725,14
22310,845,"Meijer","42 Morrow Alley","Ellwood Park/Monument",1,"Papadam","Meijer",8.53,28954,"2018-01-30",14.9275,83
22310,845,"Meijer","42 Morrow Alley","Ellwood Park/Monument",1,"Papadam","Meijer",8.53,56807,"2019-06-30",14.9275,86
22310,845,"Meijer","42 Morrow Alley","Ellwood Park/Monument",1,"Papadam","Meijer",8.53,88223,"2018-05-21",14.9275,12
22310,847,"Meijer","9437 Rowland Alley","Ellwood Park/Monument",6,"Remy Red Berry Infusion","Meijer",2.1,11032,"2020-08-21",3.675,17
22310,847,"Meijer","9437 Rowland Alley","Ellwood Park/Monument",6,"Remy Red Berry Infusion","Meijer",2.1,87547,"2020-05-27",3.675,92
22310,847,"Meijer","9437 Rowland Alley","Ellwood Park/Monument",6,"Remy Red Berry Infusion","Meijer",2.1,17768,"2018-10-29",3.675,78
22310,847,"Meijer","9437 Rowland Alley","Ellwood Park/Monument",6,"Remy Red Berry Infusion","Meijer",2.1,54300,"2020-10-19",3.675,95
22310,847,"Meijer","9437 Rowland Alley","Ellwood Park/Monument",6,"Remy Red Berry Infusion","Meijer",2.1,70316,"2020-10-25",3.675,96
22310,847,"Meijer","9437 Rowland Alley","Ellwood Park/Monument",6,"Remy Red Berry Infusion","Meijer",2.1,41268,"2017-10-20",3.675,23
22622,166,"Target","17 Kim Circle","Hoes Heights",3,"Pork - Bacon, Sliced","Target",1.52,32344,"2019-09-30",2.66,77
22622,166,"Target","17 Kim Circle","Hoes Heights",3,"Pork - Bacon, Sliced","Target",1.52,29192,"2020-05-25",2.66,50
22622,166,"Target","17 Kim Circle","Hoes Heights",3,"Pork - Bacon, Sliced","Target",1.52,83192,"2018-06-07",2.66,87
22622,166,"Target","17 Kim Circle","Hoes Heights",3,"Pork - Bacon, Sliced","Target",1.52,50326,"2019-01-27",2.66,73
22622,174,"Target","22 Mifflin Junction","Hoes Heights",3,"Paper Towel Touchless","Target",2.63,22531,"2018-07-11",4.6025,57
22622,174,"Target","22 Mifflin Junction","Hoes Heights",3,"Paper Towel Touchless","Target",2.63,29336,"2020-08-29",4.6025,36
22622,174,"Target","22 Mifflin Junction","Hoes Heights",3,"Paper Towel Touchless","Target",2.63,41184,"2018-12-26",4.6025,85
22622,174,"Target","22 Mifflin Junction","Hoes Heights",3,"Paper Towel Touchless","Target",2.63,81465,"2018-01-01",4.6025,1
22622,221,"Target","06038 Talisman Park","Hoes Heights",7,"Syrup - Monin - Granny Smith","Target",0.7,36346,"2019-06-13",1.225,24
22622,221,"Target","06038 Talisman Park","Hoes Heights",7,"Syrup - Monin - Granny Smith","Target",0.7,46902,"2019-08-24",1.225,82
22622,221,"Target","06038 Talisman Park","Hoes Heights",7,"Syrup - Monin - Granny Smith","Target",0.7,80169,"2019-03-17",1.225,74
22622,221,"Target","06038 Talisman Park","Hoes Heights",7,"Syrup - Monin - Granny Smith","Target",0.7,14200,"2019-05-27",1.225,31
22622,221,"Target","06038 Talisman Park","Hoes Heights",7,"Syrup - Monin - Granny Smith","Target",0.7,35311,"2018-12-16",1.225,74
22622,221,"Target","06038 Talisman Park","Hoes Heights",7,"Syrup - Monin - Granny Smith","Target",0.7,38508,"2017-12-23",1.225,72
22622,221,"Target","06038 Talisman Park","Hoes Heights",7,"Syrup - Monin - Granny Smith","Target",0.7,79050,"2020-05-12",1.225,58
22622,221,"Target","06038 Talisman Park","Hoes Heights",7,"Syrup - Monin - Granny Smith","Target",0.7,22584,"2018-10-05",1.225,17
22622,221,"Target","06038 Talisman Park","Hoes Heights",7,"Syrup - Monin - Granny Smith","Target",0.7,78193,"2020-11-02",1.225,87
22622,24,"Target","4496 Killdeer Court","Hoes Heights",3,"Lamb - Loin Chops","Target",1.79,20820,"2017-06-02",3.1325,2
22622,24,"Target","4496 Killdeer Court","Hoes Heights",3,"Lamb - Loin Chops","Target",1.79,40054,"2020-12-03",3.1325,56
22622,24,"Target","4496 Killdeer Court","Hoes Heights",3,"Lamb - Loin Chops","Target",1.79,29980,"2017-04-17",3.1325,52
22622,24,"Target","4496 Killdeer Court","Hoes Heights",3,"Lamb - Loin Chops","Target",1.79,51830,"2017-03-12",3.1325,63
22622,24,"Target","4496 Killdeer Court","Hoes Heights",3,"Lamb - Loin Chops","Target",1.79,21560,"2017-12-12",3.1325,78
22622,24,"Target","4496 Killdeer Court","Hoes Heights",3,"Lamb - Loin Chops","Target",1.79,65898,"2018-05-14",3.1325,19
22622,24,"Target","4496 Killdeer Court","Hoes Heights",3,"Lamb - Loin Chops","Target",1.79,81167,"2017-02-17",3.1325,83
22622,24,"Target","4496 Killdeer Court","Hoes Heights",3,"Lamb - Loin Chops","Target",1.79,57055,"2018-07-08",3.1325,85
22622,274,"Target","0 Lakeland Junction","Hoes Heights",3,"Peas - Frozen","Target",2.84,49974,"2019-07-16",4.97,14
22622,274,"Target","0 Lakeland Junction","Hoes Heights",3,"Peas - Frozen","Target",2.84,25958,"2018-07-18",4.97,96
22622,274,"Target","0 Lakeland Junction","Hoes Heights",3,"Peas - Frozen","Target",2.84,52312,"2018-04-27",4.97,79
22622,274,"Target","0 Lakeland Junction","Hoes Heights",3,"Peas - Frozen","Target",2.84,32276,"2020-07-14",4.97,18
22622,274,"Target","0 Lakeland Junction","Hoes Heights",3,"Peas - Frozen","Target",2.84,36055,"2020-06-09",4.97,93
22622,274,"Target","0 Lakeland Junction","Hoes Heights",3,"Peas - Frozen","Target",2.84,84966,"2019-05-13",4.97,87
22622,274,"Target","0 Lakeland Junction","Hoes Heights",3,"Peas - Frozen","Target",2.84,32806,"2017-06-11",4.97,40
22622,274,"Target","0 Lakeland Junction","Hoes Heights",3,"Peas - Frozen","Target",2.84,60019,"2017-03-16",4.97,36
22622,274,"Target","0 Lakeland Junction","Hoes Heights",3,"Peas - Frozen","Target",2.84,64501,"2020-09-24",4.97,37
22622,335,"Target","25 Toban Road","Hoes Heights",3,"Olives - Stuffed","Target",0.63,67280,"2018-05-10",1.1025,33
22622,335,"Target","25 Toban Road","Hoes Heights",3,"Olives - Stuffed","Target",0.63,27380,"2018-06-11",1.1025,41
22622,335,"Target","25 Toban Road","Hoes Heights",3,"Olives - Stuffed","Target",0.63,74205,"2020-07-27",1.1025,69
22622,335,"Target","25 Toban Road","Hoes Heights",3,"Olives - Stuffed","Target",0.63,81640,"2017-02-10",1.1025,59
22622,335,"Target","25 Toban Road","Hoes Heights",3,"Olives - Stuffed","Target",0.63,32046,"2019-11-13",1.1025,43
22622,335,"Target","25 Toban Road","Hoes Heights",3,"Olives - Stuffed","Target",0.63,46360,"2018-08-08",1.1025,49
22622,335,"Target","25 Toban Road","Hoes Heights",3,"Olives - Stuffed","Target",0.63,48963,"2018-04-11",1.1025,88
22622,399,"Target","5 Armistice Hill","Hoes Heights",2,"Lamb Leg - Bone - In Nz","Target",6.81,61517,"2019-01-21",11.9175,42
22622,399,"Target","5 Armistice Hill","Hoes Heights",2,"Lamb Leg - Bone - In Nz","Target",6.81,86825,"2020-09-09",11.9175,72
22622,399,"Target","5 Armistice Hill","Hoes Heights",2,"Lamb Leg - Bone - In Nz","Target",6.81,84384,"2019-01-16",11.9175,40
22622,399,"Target","5 Armistice Hill","Hoes Heights",2,"Lamb Leg - Bone - In Nz","Target",6.81,14462,"2018-07-20",11.9175,74
22622,399,"Target","5 Armistice Hill","Hoes Heights",2,"Lamb Leg - Bone - In Nz","Target",6.81,58586,"2017-10-17",11.9175,92
22622,399,"Target","5 Armistice Hill","Hoes Heights",2,"Lamb Leg - Bone - In Nz","Target",6.81,35909,"2019-05-18",11.9175,27
22622,497,"Target","1737 Hudson Hill","Hoes Heights",9,"Mushroom - Crimini","Target",2.02,47433,"2018-12-20",3.535,75
22622,497,"Target","1737 Hudson Hill","Hoes Heights",9,"Mushroom - Crimini","Target",2.02,69792,"2019-03-17",3.535,65
22622,497,"Target","1737 Hudson Hill","Hoes Heights",9,"Mushroom - Crimini","Target",2.02,15559,"2020-04-26",3.535,56
22622,497,"Target","1737 Hudson Hill","Hoes Heights",9,"Mushroom - Crimini","Target",2.02,10585,"2019-08-22",3.535,33
22622,497,"Target","1737 Hudson Hill","Hoes Heights",9,"Mushroom - Crimini","Target",2.02,87975,"2018-08-01",3.535,20
22622,497,"Target","1737 Hudson Hill","Hoes Heights",9,"Mushroom - Crimini","Target",2.02,31245,"2017-02-19",3.535,73
22622,635,"Target","9 Randy Road","Hoes Heights",12,"Cheese - Comtomme","Target",0.69,88705,"2019-08-19",1.2075,41
